Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines,USD_EM_Index
17/11/2020,57.511,754.1,209.74,46.94,-57.817,328.5076813,-15.0007,-0.190996252
18/11/2020,51.226,726.67,308.43,137.38,-123.26,163.2785143,-7.7758,-0.129153295
19/11/2020,23.177,294.68,105.71,-32.36,-10.091,94.93887392,-22.5647,0.139019056
20/11/2020,-22.653,525.88,218.72,78.89,-113.951,-46.0937413,4.381,-0.217190861
23/11/2020,22.92,659.5,844.23,91.24,-27.63,92.20015827,-7.2826,0.223983114
24/11/2020,-10.571,747.03,815.34,12.96,-15.717,493.5464727,-12.8953,-0.204697758
25/11/2020,41.087,-180.8,-109.57,123.67,-13.36,96.04284613,-29.0257,-0.178247529
30/11/2020,-231.187,0,-2241.83,-144.36,-767.329,95.51890137,0,0.213243382
1/12/2020,-48.241,481.26,82.67,20.1,-170.939,116.1447215,-27.7219,-0.300292975
2/12/2020,-10.956,22.22,495.83,33.18,56.008,107.319162,-5.8771,-0.116726344
3/12/2020,18.639,498.78,164.73,32.07,-18.741,164.6255114,-9.9346,-0.464187004
4/12/2020,-5.973,428.52,744.16,39.8,27.412,274.0384053,-5.5954,-0.364689495
7/12/2020,30.605,462.88,34.32,0,14.04,104.8151484,2.3645,0.040504818
8/12/2020,-52.096,423.34,-865.8,222.69,72.713,160.663932,0,-0.095877009
9/12/2020,0,496.43,209.3,-85.58,58.784,65.74095931,-14.23,0.235304543
10/12/2020,-4.907,476.89,-1246.85,0,31.36,142.5260998,-3.1963,0.13081292
11/12/2020,-92.265,684.52,-157.72,0,236.286,48.76250148,4.4064,0.146235763
14/12/2020,-9.595,472.83,-257.14,-98.43,45.211,25.51394562,-16.9924,0.221885892
15/12/2020,60.218,313.75,-388.11,47.67,42.271,157.1323457,-12.8135,-0.245808175
16/12/2020,54.807,274.27,175.69,37.95,0,232.4970507,-10.4262,-0.184712559
17/12/2020,23.574,358.6,-176.8,-88.46,245.7,353.7753873,-15.3921,-0.348694961
18/12/2020,-189.632,522.43,-115.87,-187.95,181.216,127.8038899,-22.9901,0.369962455
21/12/2020,6.2,3.11,63.16,126.05,58.334,352.2579135,-2.174,0.314720409
22/12/2020,-27.076,436.06,-318.23,66.72,69.554,-48.48144418,-15.4506,0.02551637
23/12/2020,-27.386,94.76,238.92,-23.35,37.718,65.8219507,-14.481,0.008069318
28/12/2020,14.788,231.24,326.44,-100.39,5.55,133.6079508,-2.0473,-0.108297224
29/12/2020,-25.347,328.66,-182.21,130.12,19.426,232.8011684,1.8219,-0.365798192
30/12/2020,5.419,240.53,168.96,-17.04,49.96,138.3844376,0,-0.10676264
31/12/2020,0,84.4,0,0,-33.88,0,0,-0.065277205
4/1/2021,25.46,377.84,8.81,73.9,22.007,202.768936,-4.4562,-0.256107538
5/1/2021,34.273,-26.43,-313.97,-1.95,-44.866,313.3322594,-1.67,0.004029859
6/1/2021,-50.195,-47.21,-457.71,-52.58,-17.772,254.1908463,-14.2448,-0.244717536
7/1/2021,63.573,109.73,113.38,4.82,-43.669,672.5616101,-14.1383,0.507458977
8/1/2021,115.521,819.74,1493.02,150.77,114.586,448.6401535,4.6544,-0.00672624
11/1/2021,192.828,400.25,-623.47,-16.93,208.951,383.3427747,4.3621,0.394850516
12/1/2021,70.256,128.26,-642.5,26.71,95.677,295.108998,-0.5212,-0.335888275
13/1/2021,82.157,296.13,199.36,4.15,-34.806,254.2419789,-4.5838,-0.255617524
14/1/2021,211.561,220.41,665.43,27.73,40.807,218.7647918,5.0465,-0.116697883
15/1/2021,3.538,-144.18,-813.32,-19.15,128.162,164.402581,-8.8145,0.160907166
19/1/2021,18.653,115.77,602.73,-17.49,113.949,42.71852461,-25.1846,-0.030566416
21/1/2021,-9.798,238.28,228.09,7.8,-37.742,112.1790878,-20.7189,-0.086079857
22/1/2021,4.954,-114.9,-313.05,-35.09,-17.603,163.7713189,-29.4951,0.52036258
25/1/2021,10.94,40.69,335.78,-11.68,-14.358,0,-6.4794,0.292420923
26/1/2021,24.544,0,-1975.92,-81.58,-69.696,-75.36680186,-10.4858,-0.200656263
27/1/2021,-0.48,-92.44,-697.69,-162.19,-79.752,-168.40794,-28.4933,0.338196035
28/1/2021,3.733,-517.48,-1584.48,-75.03,-3.686,24.20990718,-27.3229,-0.1139644
29/1/2021,-65.675,-595.49,-1341.11,-112.34,-233.287,-131.4467167,-65.1485,-0.036711469
1/2/2021,-43.735,253.16,446.01,-95.15,-132.077,-291.2110472,-24.8317,0.372200277
2/2/2021,-38.726,933.02,142.6,-41.06,-118.736,116.7363884,-11.8332,-0.406966224
3/2/2021,339.862,367.61,389.52,-103.63,-76.706,111.9258874,-9.5668,0.082080442
4/2/2021,43.285,520.85,-676.13,-65.7,8.458,-44.00640613,-9.7976,0.474352927
5/2/2021,-13.334,193.7,138.69,6.05,-23.803,128.4003199,1.07,-0.491970882
8/2/2021,-16.676,298.18,-304.35,139.61,-160.294,-137.5095192,-0.4315,-0.19122385
9/2/2021,-31.56,453.75,-189.23,69.89,-42.434,7.370689655,11.0685,-0.05992452
10/2/2021,20.07,258.69,679.29,39.55,37.577,25.90525006,2.5546,-0.092859899
11/2/2021,-1.03,140.65,0,-145.41,2.807,110.9707728,-3.8604,-0.162036219
12/2/2021,0,-234.89,0,0,38.303,134.1624517,0,-0.071024769
16/2/2021,-27.044,304.19,133.9,72.94,43.001,0,-1.4228,0.384129106
17/2/2021,-7.297,163.46,-374.55,-54.84,-93.621,325.9698431,-19.4053,0.0739377
18/2/2021,2.523,128.1,-868.2,-56.41,-97.018,-11.37554545,-25.8213,0.462806865
19/2/2021,1.133,0,-287.47,-101.39,-47.422,-115.1660263,-11.952,-0.269520111
22/2/2021,27.723,-68.17,-362.32,-65.59,-22.416,-1224.867399,-27.9192,0.48503621
23/2/2021,33.314,-47.69,-306.57,52.52,29.052,-458.4133052,-25.6875,-0.135150787
24/2/2021,21.555,-41.55,602.95,-81.33,-105.818,-176.8049632,-13.4155,-0.234939184
25/2/2021,4.29,246.93,983.19,-246.25,-175.098,-263.0841121,0,0.622854718
26/2/2021,-6.621,-1118.76,-2688.68,0,-102.007,-107.2626845,-20.0006,0.501608172
1/3/2021,4.616,115.89,0,36.98,-137.641,-17.34044441,-17.7487,-0.560691412
2/3/2021,2.09,361.19,235.61,-17.48,40.645,-332.8007768,-6.9488,0.1931455
3/3/2021,36.5,333.02,-22.53,96.73,117.851,-237.9223943,-7.2282,0.330505743
4/3/2021,-1.235,186.82,-916.01,23.77,9.1,-187.5648308,-12.909,-0.227453415
5/3/2021,-66.384,-246.9,-413.38,76.1,55.812,115.4589925,-12.2497,0.917044345
8/3/2021,-32.384,-164.68,-265.63,0.84,-157.503,120.4857924,-10.2205,0.545755528
9/3/2021,-54.276,365.27,-386.95,-22.81,-86.668,-120.8407674,-217.571,-0.279126192
10/3/2021,20.538,92.89,326.48,90.82,-1.868,-159.5629793,-1.6248,-0.485543819
11/3/2021,0,0,1695.52,-18.94,45.158,-188.3481353,-16.7094,-0.574461968
12/3/2021,-31.805,535.37,507.05,-25.32,-11.157,-116.9197264,-12.4576,0.16883827
15/3/2021,-11.069,-132.27,-253.25,-26.97,-45.932,36.42715992,-23.0759,0.051175138
16/3/2021,-17.829,1001.28,16.93,-171.37,74.231,-127.4307099,-6.1356,-0.289451891
17/3/2021,14.609,445.27,-508.06,-46.97,29.086,197.0534436,-5.287,0.227249748
18/3/2021,43.14,181.21,427.18,-23.82,136.38,-110.874256,-8.1834,-0.416211533
19/3/2021,35.596,83.6,-437.72,-97.32,-99.309,-34.7262694,-27.5213,0.071023677
22/3/2021,-28.517,38.2,-574.2,61.77,0,-173.189519,-14.9448,0.135362746
23/3/2021,-1.512,-4.07,-464.12,-29.25,1.906,-48.37937652,-14.1817,0.135824189
24/3/2021,1.64,-221.56,-346.32,27.07,31.166,-173.5799153,7.6522,0.367772811
25/3/2021,-22.06,-397.71,-152.34,-22.1,8.066,-325.523963,-16.1414,0.206049095
26/3/2021,20.477,54.55,183.3,-25.67,-2.902,-213.3665688,-14.958,-0.274612415
29/3/2021,3.154,0,11.48,51.53,51.807,106.8282814,0.6279,0.22510318
30/3/2021,-25.155,-64.41,351.87,73.88,65.558,272.0933414,-9.9597,0.076977087
31/3/2021,-76.28,-230.42,-327.25,-12.46,-70.684,-179.0260397,-34.9682,-0.445862554
1/4/2021,-80.526,0,630.12,33.55,70.463,-177.117409,0,-0.020269912
2/4/2021,0,0,488.53,-44.24,0,0,0,-0.047875823
5/4/2021,-42.926,-89.86,158.63,-46.18,0,41.82543465,-5.5095,-0.143362156
6/4/2021,-6.828,-119.07,380.46,0,-2.776,-25.89355652,-11.3698,-0.331970612
7/4/2021,-40.408,54.33,337.01,86.77,111.861,-43.8429215,-13.6996,0.112987239
8/4/2021,-34.304,280.15,92.09,10.64,-4.371,-16.73175634,-16.7238,-0.078463287
9/4/2021,-2.259,-81.14,-86.86,15.24,-47.343,-86.69856628,0,0.19350145
12/4/2021,-18.523,-331.57,-253.57,-41.85,-87.15,55.7810947,-17.8688,-0.010408535
13/4/2021,-31.413,0,370.18,0,-114.056,108.5146195,-29.3444,-0.06844898
14/4/2021,70.184,0,113.69,0,280.049,354.1369063,-14.6558,-0.184836288
15/4/2021,19.99,-108.11,185.04,0,-38.417,43.52467773,-12.2199,-0.341312194
16/4/2021,20.438,-99.88,263.77,50.92,-5.196,139.6388755,-10.7999,-0.049120959
19/4/2021,-2.404,-220.89,-204.35,-101.24,9.9,431.889778,-14.5644,-0.230988764
20/4/2021,-7.428,-97.44,235.72,-9.86,28.608,-290.1602184,-10.0673,0.040772796
21/4/2021,-35.23,0,-1371.63,-57.8,-45.335,0,-16.0486,0.020583539
22/4/2021,-10,-120.69,-116.58,-50.98,-8.477,38.04619226,-23.1949,-0.069740827
23/4/2021,-2.853,-156.97,7.57,-58.33,20.099,115.3958253,-27.1738,-0.029229113
26/4/2021,-15.659,-141.16,309.55,58.78,-21.323,-7.285033751,-14.4852,-0.195215371
27/4/2021,-2.687,-148.66,-279.89,1.67,0,-83.36952535,-13.4726,0.130783455
28/4/2021,-32.838,122.72,-664,60.79,-52.512,62.81207903,-12.7443,-0.070588775
29/4/2021,-1.396,194.74,-5.74,25.82,5.79,-140.9903364,-8.1586,0.104724127
30/4/2021,12.911,-425.66,-521.63,-41.06,-74.168,-5.434015007,-6.3719,0.183186677
3/5/2021,7.391,-225.13,-555.5,0,-135.899,-16.45525199,-8.9404,0.081028884
4/5/2021,29.515,-236.19,-34.06,0,-39.932,-124.0393129,-7.743,0.160076663
5/5/2021,11.48,-61.86,0,-336.51,-116.424,89.30930819,-13.6088,-0.093482219
6/5/2021,12.742,146.93,-255.57,37.7,53.869,68.77780304,-9.6244,-0.218872444
7/5/2021,10.38,-162.92,-211.19,105.59,45.564,440.6008592,-13.3424,-0.683670401
10/5/2021,20.025,159.2,192.6,-104.01,105.066,250.5342592,-6.8925,-0.180062185
11/5/2021,-4.253,97.46,-2001.76,-64.9,62.744,51.4312257,-7.2671,0.139256827
12/5/2021,0,-159.82,-2536.75,-104.01,-9.17,-269.75106,-11.8047,0.604881161
13/5/2021,0,0,-1292.42,-78.48,-135.137,87.31552978,0,-0.069836417
14/5/2021,0,-338.3,-299.66,-72.05,-89.569,171.4114234,42.7691,-0.384115287
17/5/2021,3.629,-185.31,-668.2,-12.12,11.813,140.5737363,-7.3918,0.068306042
18/5/2021,-23.755,156.05,-218.61,-55.58,60.774,20.29327353,-11.4935,-0.172368115
19/5/2021,-19.548,347.13,0,-76.34,34.517,21.22208413,-9.5682,0.054132342
20/5/2021,-1.228,30.58,-363.68,-52.26,27.375,-92.49517466,-15.2983,0.103351486
21/5/2021,9.012,45.52,-183.01,-64.2,59.831,144.6008795,-10.6971,0.098424159
24/5/2021,25.295,154.05,-187.75,-64.26,-61.68,-30.52761221,-13.9064,-0.163466674
25/5/2021,28.459,205.33,252.79,-38.71,-173.992,-177.7850511,-1.8464,-0.046742189
26/5/2021,0,0,-17.07,0,-43.607,74.73569277,-134.546,-0.149459589
27/5/2021,-5.897,6.14,-121.95,-81.24,-199.588,294.0996717,-18.5143,0.005575969
28/5/2021,90.804,58.07,52.05,-41.9,23.511,119.9860306,19.2077,-0.228870059
1/6/2021,0,72,-64.59,52.61,18.02,215.1075352,7.1527,-0.097190048
2/6/2021,35.742,149.22,-54.26,-42.9,56.803,361.4606808,38.0934,-0.01785311
3/6/2021,80.578,162.32,340.58,0,9.075,0,39.6594,0.410718661
4/6/2021,18.612,207.3,85.11,114.68,-49.684,369.2464451,22.3619,-0.309647952
7/6/2021,8.709,22.05,-253.71,-38.92,-17.128,406.5058761,-2.0163,-0.228438546
8/6/2021,-18.42,527.04,-200.63,64.43,-79.302,255.7222597,0.607,0.04423075
9/6/2021,16.053,81.94,-388.66,91.38,-102.614,151.7610224,22.8388,-0.153449976
10/6/2021,-3.158,197.61,680.79,-52.78,-60.866,338.6788759,-0.0559,-0.010392344
11/6/2021,184.315,14.38,59.45,50.5,-33.809,85.36820304,-3.2514,0.467000052
14/6/2021,23.42,110.28,-37.19,-10.44,-29.092,26.91446069,0.4253,-0.087884438
15/6/2021,16.824,92.77,-227.71,-62.98,-43.521,-130.8478506,-1.2218,0.436688361
16/6/2021,-31.735,-120.79,227.28,1.28,0,-339.7428238,-12.989,-0.273219401
17/6/2021,-43.753,-123.92,-167.25,-91.82,-181.852,73.74306138,-107.343,1.102951608
18/6/2021,-13.292,355.02,-385.11,-71.45,-204.498,128.3480345,-17.6555,0.373828881
21/6/2021,145.647,-128.83,-852.49,-102.45,-93.497,78.90772053,4.8967,0.013175119
22/6/2021,-32.665,-91.67,165.74,-41.56,-163.326,-99.01604968,-2.086,0.097022092
23/6/2021,-29.95,-33.32,76.96,-4.02,-141.129,-47.57479364,-29.6144,-0.547820135
24/6/2021,5.997,-105.1,-222.42,20.86,-95.309,213.0372767,-18.7472,-0.332859116
25/6/2021,3.183,-24.14,251.01,-15.72,-67.02,85.5112174,-4.7062,-0.460490173
28/6/2021,4.706,-158.74,-1.66,-39.43,-95.077,95.85961921,6.9272,0.037473624
29/6/2021,4.005,443.31,95.7,-13.38,-52.145,-47.73529708,-7.7914,0.124184366
30/6/2021,-32.449,-150.65,80.87,-121.62,-15.452,-30.6087009,-14.9576,0.14410242
1/7/2021,-11.765,-15.38,-353.26,5.47,-82.996,-184.261636,-81.08,0.264802396
2/7/2021,-17.78,-335.62,-187.48,-129.44,-19.569,36.02071269,15.3171,-0.173223676
6/7/2021,-12.158,139.36,152.68,1.66,-133.945,-132.9674578,-0.7532,0.379608677
7/7/2021,-13.039,88.45,-147.18,-44.02,75.229,40.04586718,-4.2401,0.12002587
8/7/2021,9.081,-85.79,-618.86,-0.14,-51.811,-171.8143107,-16.6933,0.130979398
9/7/2021,1.595,-134.44,-1101.47,-2.27,-91.772,0,-22.5958,-0.193043757
12/7/2021,60.139,-65.89,-39.34,-51.23,-197.811,150.1822504,-4.0634,-0.080700688
13/7/2021,14.59,9.39,378.62,44.03,-270.283,-225.4679087,-20.6075,0.115347897
14/7/2021,12.372,-164.21,-217.36,-27.17,-144.252,-272.3066609,-3.3872,-0.149222617
15/7/2021,38.207,51.42,193.62,-74.64,68.42,-204.6755609,-10.9838,-0.007800122
16/7/2021,5.144,-56.77,-91.15,35.51,9.776,-51.4396309,-18.6264,-0.003900289
19/7/2021,17.914,-304.66,-423.56,-57.85,-30.4,-258.3879506,-7.133,0.483935061
20/7/2021,0,-371.67,-82.3,-24.73,-104.236,-168.5759154,0,0.181458781
21/7/2021,9.572,0,-517.67,-38.4,-128.248,8.904608624,-11.3816,-0.097636581
22/7/2021,55.922,579.55,273.09,-0.31,-65.428,-1.278235961,-6.7646,0.002423898
23/7/2021,-8.096,-28.9,157.06,-67.37,-115.395,-139.3746154,87.1274,-0.134857971
26/7/2021,-16.73,-298.14,-482.92,0,-187.317,28.35236163,-12.5228,-0.010113592
27/7/2021,3.198,-75.01,-15.67,-80.53,-120.046,-205.1989015,-6.5257,0.101655736
28/7/2021,-22.728,-328.2,-427.22,0,-73.295,-237.3880159,-15.3483,-0.157582134
29/7/2021,3.538,-24.63,-113.44,15.73,2.961,130.2347917,-9.284,-0.512236201
30/7/2021,-38.961,-343.86,-724.77,-21.48,-8.781,-462.7318252,-32.0494,0.124424553
2/8/2021,-0.205,-199.96,-56.84,26.4,-42.87,76.21494695,2.7079,-0.007070972
3/8/2021,8.862,282.39,545.76,0.76,-67.092,38.05248778,2.1828,0.147086978
4/8/2021,25.01,467.42,859.29,-57.86,-53.782,-113.2716826,1.6825,0.021991657
5/8/2021,59.781,-73.11,268.39,-151.77,-93.271,152.6443526,4.7227,-0.110900219
6/8/2021,-8.86,21.3,52.16,-62.15,-67.389,-90.99246856,-3.299,0.365602067
9/8/2021,-46.554,59.95,-238.85,-13.03,0,-6.389966185,-3.3538,0.1277143
10/8/2021,1.032,-10.77,-637.62,-57.07,21.033,-84.49586713,-0.5305,0.016164973
11/8/2021,0,39.92,-1349.82,-90.93,-109.535,-163.049955,10.185,-0.234000189
12/8/2021,-35.175,39.02,-1644.03,0,-221.95,-149.1224731,0.9895,-0.06020682
13/8/2021,31.174,-15.34,-2228.3,64.5,0,-15.54738266,5.1426,-0.013537345
16/8/2021,38.639,0,0,42.92,-47.998,159.9277649,-36.7905,0.051950727
17/8/2021,0,259.37,-413.26,-31.96,0,317.3467075,-10.5943,0.297244841
18/8/2021,60.661,148.41,-66.22,-26.26,76.219,-190.5072921,1.7959,0.011147687
19/8/2021,21.574,0,-358.06,15.47,8.057,223.4406914,14.362,0.301968345
20/8/2021,10.88,69.5,-272.52,-77.13,-103.977,-23.52923683,-3.4844,0.465118052
23/8/2021,0.151,-182.38,255.37,83.64,-155.456,-12.26391599,2.1102,-0.31101752
24/8/2021,-1.712,-4.09,207.38,41.29,-22.017,-32.47308345,5.8183,-0.261265874
25/8/2021,54.726,-119.41,42.46,109.94,14.748,-75.11631475,16.3744,-0.088074324
26/8/2021,-18.938,-304.32,-405.54,-10.49,30.975,-123.0337442,3.8178,0.166404951
27/8/2021,32.543,-83.27,-388.26,184.46,1.153,11.84422922,12.6711,-0.436838621
30/8/2021,39.601,233.25,-188.38,63.72,-42.302,-34.87550867,0,-0.185856876
31/8/2021,38.34,384.53,928,120.73,209.936,-15.61897184,6.1863,-0.267283154
1/9/2021,2.904,87.6,116.15,-27.56,35.216,52.75649307,-0.6128,-0.145996292
2/9/2021,-6.429,182.88,401.61,103,-69.655,-25.42385958,-1.4022,0.01709136
3/9/2021,14.653,-86.89,604.46,44.81,28.283,79.42920967,4.8622,-0.161589344
7/9/2021,13.604,87.68,-232.21,-26.55,-52.094,0,2.1675,0.27805833
8/9/2021,-38.142,-112.67,-347.62,229.41,51.415,-176.7860835,-0.988,0.128836163
9/9/2021,58.249,161.42,-310.79,-72.44,-56.64,-206.476474,-5.4292,-0.073495886
10/9/2021,18.071,0,-342.05,21.9,-90.077,-292.3429072,-1.0678,-0.196389187
13/9/2021,3.067,191.67,41.99,15.68,-54.474,66.91648453,-3.2951,0.082180706
14/9/2021,28.185,221.4,435.74,10.65,165.163,55.4985217,72.3388,-0.008947097
15/9/2021,15.601,113.02,332.62,-20.26,-5.975,51.13032322,-1.4674,-0.055571265
16/9/2021,26.432,250.51,-80.41,41.41,12.261,-32.52943974,1.0784,0.241343871
17/9/2021,42.011,244.35,120.77,-26.71,-211.068,-353.3795255,-16.2455,0.193531754
20/9/2021,-17.003,10.78,0,-8.32,-63.391,-71.75727189,-0.6032,0.384006166
21/9/2021,-15.572,181.19,0,20.51,-7.936,-306.2596477,-4.3127,-0.118247432
22/9/2021,35.598,-213.45,0,-30.65,-16.235,-350.9758587,0.6592,-0.172047541
23/9/2021,61.156,83.51,532.95,113.43,-166.854,-20.1826992,-5.8471,-0.060412198
24/9/2021,111.439,77.41,4.6,0,0,-53.69294217,-6.9288,0.218477269
27/9/2021,25.012,-56.93,325.67,-116.44,95.694,-86.63129973,-12.193,-0.020047646
28/9/2021,51.734,-254.45,-167.89,98.54,-40.011,-86.50059858,-37.8835,0.487841842
29/9/2021,117.734,181.17,-484.77,32.74,21.027,-159.8005503,-28.7804,0.268268888
30/9/2021,-269.085,-268.31,-20.15,-34.45,82.087,-186.0197689,-6.7881,-0.015085583
1/10/2021,-737.109,214.76,-336.09,78.05,0.964,-13.62544973,56.1259,-0.171557901
4/10/2021,139.696,435.35,0,-30.67,6.117,-94.18834442,-6.6172,0.129579119
5/10/2021,111.349,78.83,-426.03,17.74,-12.978,114.3311846,-14.021,0.097735952
6/10/2021,338.741,-104.97,-272.4,-37.33,47.557,33.47723176,-7.0073,0.215755864
7/10/2021,110.272,-148.06,194.07,92.74,-12,-25.40044937,-29.0282,-0.123083246
8/10/2021,170.27,-332,-222.68,14.19,-30.825,275.4869747,29.0947,0.26719508
12/10/2021,-30.144,33.82,-821.59,152.14,-122.251,0,0.0545,0.073974545
13/10/2021,84.91,166.44,-30.89,0,-2.043,298.7884832,-4.3418,-0.323702923
14/10/2021,112.601,196.36,-167.41,34.71,-183.566,-49.13973229,3.7656,-0.131475803
15/10/2021,106.818,0,-22.75,101.78,-67.783,145.7920756,5.415,-0.254463283
18/10/2021,71.998,6.47,-22.8,112.78,-113.741,-78.35891296,16.6715,-0.082147952
19/10/2021,36.516,0,116.13,-47.68,-71.335,-123.6065251,-1.295,-0.413775671
20/10/2021,0,-222.39,-142.7,137.31,-66.062,10.0359044,-0.6217,-0.095580965
21/10/2021,37.59,-323.07,-87.8,59.15,74.35,-93.97826471,5.9952,0.207945565
22/10/2021,83.521,-372.38,36.49,0,-102.5,-154.2449558,-0.3519,-0.071394654
25/10/2021,215.157,-253.09,-3.59,-63.71,-61.654,-224.5358171,1.5739,-0.159367995
26/10/2021,54.597,-303.58,212,2.42,59.342,-113.4377751,2.5143,-0.028407263
27/10/2021,15.771,-242.65,-310.72,-73.02,-110.896,50.54141392,3.6259,0.091263028
28/10/2021,-35.567,-325.6,-270.24,19.15,-149.644,-8.835417478,-12.987,0.072110063
29/10/2021,-24.299,-732.28,-648.79,-90.05,-173.582,-131.5055709,-24.535,0.458282198
1/11/2021,6.232,-37.12,-244.21,-107.72,0,248.4311415,0,0.363901304
2/11/2021,-10.233,156.67,397.05,-17.45,-66.763,0,-3.5144,-0.107218063
3/11/2021,11.038,-69.68,-328.91,8.04,30.782,18.38312355,-0.468,0.164188511
4/11/2021,21.974,0,304.9,131.81,1.323,-67.30668332,7.3518,-0.303977084
5/11/2021,76.485,0,171.44,-59.34,20.699,22.54785919,13.8453,-0.381739154
8/11/2021,32.493,-140.93,-85.93,83.95,38.003,48.46597983,18.1396,-0.217684173
9/11/2021,-97.353,85.49,-9.17,60.77,-21.171,-91.44120167,16.2052,-0.130627886
10/11/2021,20.081,-396.73,-216.25,-48.06,-59.442,-61.08443377,10.3262,0.242435924
12/11/2021,3.758,328.7,549.84,0.02,-122.569,-226.2497251,-6.1504,0.04754515
15/11/2021,-47.817,124.03,395.16,-13.35,-47.847,0,-6.8279,0.160388838
16/11/2021,-24.527,1912.6,655.54,73.3,-32.158,31.83370925,17.1209,0.375811949
17/11/2021,-57.948,152.64,36.59,-41.41,-34.329,-1.577422975,3.6534,-0.222678851
18/11/2021,-29.416,316.21,-139.7,20.16,-69.776,-31.44430471,-11.7306,0.135546802
19/11/2021,-9.91,0,259.99,-99.09,-30.068,-31.7300631,-36.0467,0.135764483
22/11/2021,-1.291,-283.63,553.33,52.7,-72.636,-97.20481024,-9.1124,0.254252738
23/11/2021,6.592,-625.42,280.2,-40.38,-71.763,-267.4552837,15.328,0.485073552
24/11/2021,29.39,-1082.44,337.53,69.08,-68.719,-211.4792466,0.7331,0.197791893
26/11/2021,-10.106,-495.55,11.25,-180.55,-90.449,-106.9615577,-10.7963,0.746657128
29/11/2021,-81.902,-485.16,235.74,-129.61,-93.337,68.06440684,12.9344,-0.150008042
30/11/2021,-67.931,-698.03,-185.24,-104.79,-112.919,-176.5366218,0,-0.52688676
1/12/2021,-43.32,-368.04,837.34,-51.39,-79.839,-66.13821997,-24.8448,-0.233394047
2/12/2021,6.276,-40.21,803.63,-43.56,-50.632,232.9450464,-20.1984,0.046961138
3/12/2021,-36.595,-394.11,261.47,-9.35,-91.425,122.7441753,-3.5948,0.269400996
6/12/2021,-14.619,-397.05,-215.98,0,-93.93,188.6213507,-5.3471,-0.18619864
7/12/2021,-3.777,-280.17,103.16,4.93,-75.105,126.0439952,-5.1517,-0.359156048
8/12/2021,176.429,125.45,63.63,-43.52,-183.326,-45.81092566,0,-0.378871762
9/12/2021,180.019,1052.67,309.54,-17.96,-21.648,-120.5100176,-21.7418,0.27915641
10/12/2021,-50.221,-121.95,-460.51,0,-77.567,15.35282582,190.277,-0.152119611
13/12/2021,-46.023,-253.46,-175.3,38.11,-102.939,-104.9927766,1.193,0.167294894
14/12/2021,-18.358,-4.09,191.05,111.99,-19.452,100.7826698,9.1065,0.367973669
15/12/2021,-41.473,-348.64,-10.65,-34.32,-94.196,61.76683728,4.7342,0.129615894
16/12/2021,-51.139,-63.41,163.21,139.55,0,-121.0734443,1589.89,-0.568054297
17/12/2021,9.09,-110.27,423.21,-0.47,-147.137,68.75200056,6.6763,-0.144199937
20/12/2021,37.796,-403.19,-558.64,-86.42,-48.683,37.11962773,-4.7657,0.18351292
21/12/2021,-23.212,-40.11,104.14,60.22,-63.571,-25.38843148,-7.4426,0.047522501
22/12/2021,-26.362,-61.27,372.31,14.78,-48.92,70.93599279,-3.4666,-0.147513278
23/12/2021,-3.523,41.79,260.68,107.22,-42.812,57.66081871,5.6432,-0.249733802
27/12/2021,25.671,-95.68,89.34,41.84,0,120.164962,-2.1986,-0.066160985
28/12/2021,37.649,217.73,662.46,133.96,-162.981,42.24398045,13.0453,-0.147315217
29/12/2021,-6.943,-99.92,-493.87,183.08,-39.921,53.97526874,11.13,0.020484585
30/12/2021,-21.315,-151.84,-200.53,106.89,21.217,80.79932492,0,-0.128117661
3/1/2022,24.242,311.74,49.74,0,-20.318,-45.46457331,-4.5788,0.050495062
4/1/2022,-38.113,181.92,-118.55,184.8,39.498,5.548089777,0,0.011896398
5/1/2022,55.748,79.42,321.85,98.38,17.06,87.07492871,5.4221,-0.112026898
6/1/2022,44.89,-227.98,45.85,-81.13,-34.449,97.52603067,-2.0212,0.231555353
7/1/2022,65.947,66.35,595.9,53.51,-18.663,123.7075361,-5.5476,-0.199454419
10/1/2022,17.46,-19.61,-167.98,40.76,-61.759,35.11490097,-2.3046,0.093589
11/1/2022,77.325,54.55,288.19,46.02,48.125,52.9318141,-14.3607,-0.312465794
12/1/2022,33.762,-98.04,416.73,68.74,49.837,229.0466098,6.1528,-0.162413469
13/1/2022,41.043,-185.41,95.83,34.41,18.253,474.7235436,12.8873,-0.030204259
14/1/2022,10.177,-347.38,-296.16,-31.92,-80.209,232.9535094,-1.2306,-0.046212402
18/1/2022,7.683,-80.19,-26.15,-89.29,-57.65,197.3204504,-3.3489,0.186173487
19/1/2022,11.087,-353.7,19.37,31.79,10.869,264.8620113,-2.7924,-0.028476779
20/1/2022,-5.751,-617.86,-102.33,-78.13,6.654,437.6587214,-10.4888,-0.156807807
21/1/2022,67.963,-412.57,-454.03,39.22,-12.54,270.7062276,-4.1123,0.085782211
24/1/2022,-0.203,-522.83,-480.67,66.73,-70.335,72.60722286,2.294,0.396130116
25/1/2022,8.008,-931.22,-397.03,103.68,-79.561,254.3056679,-14.1191,-0.03901149
26/1/2022,-4.162,0,-155.55,15.71,-7.084,204.0194403,-17.0188,-0.073157397
27/1/2022,-4.983,-734.44,-1719.07,-22.91,5.679,543.3061639,-13.1815,0.459062946
