Date,Indonesia,India,Korea,Thailand,South_Africa,Brazil,Philippines
29/4/2009,12.445,68.3,112.45,-4.01,-9.14,185.5349455,-7.4623
30/4/2009,63.077,0,452.07,10.85,70.79,109.5729831,545.443
1/5/2009,40.491,0,0,0,0,0,0
4/5/2009,30.187,295.6,321.41,16.47,-30.69,670.7690147,4.057
5/5/2009,63.798,140,0,0,56.39,292.8087742,6.5175
6/5/2009,-11.868,139.1,236.93,24.73,104.66,396.673582,-12.7844
7/5/2009,21.999,79.9,170.16,27.97,128.27,-83.53384175,6.1189
8/5/2009,-1.623,251.9,353.56,0,99.68,164.3386677,-7.9156
11/5/2009,5.603,37.1,219.28,40.63,140.43,-109.1965978,1.9221
12/5/2009,-26.164,99.6,-8.04,-16.67,28.11,-101.6672318,1.589
13/5/2009,6.18,828,-55.72,47.17,24.93,-243.8198018,-6.7858
14/5/2009,-40.319,-69.4,-54.34,-30.57,28.85,21.23679809,-2.2203
15/5/2009,5.526,201.9,0.59,5.46,81.19,-60.61662973,-20.6199
18/5/2009,-29.83,11.1,134.51,5.79,-30.37,635.5129933,-9.1953
19/5/2009,49.099,1062.3,340.16,62.7,103.06,402.0201133,-3.1539
20/5/2009,23.41,-49.1,428.25,43.77,219.34,246.7551374,0.5223
21/5/2009,0,31,14.45,5.49,-57.25,-228.071076,-5.906
22/5/2009,3.826,-147.2,69.24,-47.54,27.1,95.15659679,-0.3064
26/5/2009,0.018,-17.2,108.57,15.73,58.23,324.5554623,3.0205
27/5/2009,18.879,91.7,246.36,17.26,31.95,293.6707979,-0.8454
28/5/2009,7.129,445.1,191.27,18.22,-72.06,226.1082423,6.4349
29/5/2009,15.134,176.4,317.55,3.87,-61.2,-10.93075129,3.7289
1/6/2009,91.852,131.5,262.19,48.34,96.59,346.9813748,1.6585
2/6/2009,73.369,44.4,403.1,43.94,155.54,-148.3073428,-1.682
3/6/2009,17.866,-67.5,-89.56,117.3,193.82,-442.4142682,4.9798
4/6/2009,-24.444,142.2,-104.97,-15.27,-72.54,71.14964346,6.4151
5/6/2009,73.717,301.1,82.91,62.09,121.77,62.99795187,7.3183
8/6/2009,4.676,62.2,32,33.08,49.15,21.03401015,3.5247
9/6/2009,-20.7,208.2,67.61,-11.41,16.76,-22.93018936,7.9169
10/6/2009,-16.076,151.8,345.65,11.43,87.99,-29.30148947,-1.7649
11/6/2009,4.571,209.4,561.35,63.38,78.69,0,5.6424
12/6/2009,-22.004,109.4,190.03,44.83,66.71,68.34222936,0
15/6/2009,-10.042,-44.5,-38.68,17.8,94.26,-164.6098489,-1.8451
16/6/2009,-58.744,-149.1,-131.41,-63.25,0,-215.7424063,-2.4668
17/6/2009,-9.597,-47.3,-127.28,-14.59,-99.38,-211.2568251,-6.3763
18/6/2009,-31.935,-107.3,-36.72,-14.91,53.54,-96.95508754,-7.3433
19/6/2009,-13.326,-5.4,11.66,14.5,-15.36,28.57770063,-0.9688
22/6/2009,-4.33,-40.7,15.56,46.63,136.85,-342.7802691,-2.6113
23/6/2009,-25.76,-134.6,-182.08,-60.79,46.26,-530.205346,-2.0931
24/6/2009,4.103,-123.9,-69.11,-14.51,76.28,272.5212982,-10.8059
25/6/2009,10.498,-213.9,333.95,63.61,76.5,129.3874629,1.5003
26/6/2009,33.371,138.7,270.51,63.73,-2.04,133.3085809,6.5966
29/6/2009,-6.006,82.4,11.46,-6.88,92.79,566.253657,5.554
30/6/2009,3.404,47.8,30.97,-0.38,154.64,-29.19434194,0.9875
1/7/2009,-22.003,34,150.19,0,61.87,2.709690764,-12.9519
2/7/2009,33.379,84.1,221.71,20.35,138.5,155.0881069,-0.3086
6/7/2009,-80.414,-72.9,85.14,0,36.17,-675.8639062,11.6526
7/7/2009,-28.625,576.8,109.98,0,-51.81,-272.9938382,-3.552
8/7/2009,0,158.5,-162,-4.72,53.28,-734.6065672,1.0452
9/7/2009,-152.101,-59.6,250.51,-40.7,-6.96,0,-7.8012
10/7/2009,8.14,-128,-47.21,-66.32,127.83,111.9714045,5.9851
13/7/2009,-24.942,38.5,-186.91,-21.08,-6.08,-438.5767433,-4.9186
14/7/2009,-13.895,92.7,-23.32,1.76,4.72,-48.73502538,-1.3339
15/7/2009,35.128,211.6,387.62,22.02,8.41,91.31747013,-11.3423
16/7/2009,53.524,59.9,426.97,51.48,174.45,751.3001655,5.4683
17/7/2009,12.799,53.4,133.64,-4.96,12.28,318.6041688,0
20/7/2009,0,145.8,427.3,25.61,152.9,-174.1701637,0.2795
21/7/2009,31.99,10.4,331.56,31.63,58.53,604.7008771,8.6496
22/7/2009,37.252,30.1,266.83,19.82,7.95,66.91826544,3.3883
23/7/2009,0.412,146.6,253.98,7.74,33.86,-736.1581563,-1.6955
24/7/2009,32.396,217.2,364.24,21.97,0.29,1323.468031,7.52
27/7/2009,45.457,92.5,389.42,47.13,48.63,107.4518133,11.4606
28/7/2009,46.938,153.1,397.4,47.13,82.44,-116.8525113,15.3462
29/7/2009,47.105,28.7,229.7,99.35,13.11,33.44714933,44.4488
30/7/2009,114.269,244.2,219.22,-9.31,68.83,29.14872122,-34.2871
31/7/2009,130.501,163.5,447.84,28.63,74.42,282.1984831,15.3831
3/8/2009,29.9,99.4,333.81,59.68,120.83,303.729921,6.324
4/8/2009,90.533,43.7,445.38,82.03,-68.03,63.16236041,9.1323
5/8/2009,-4.211,-100.8,65.72,18.29,52.96,262.8937668,0
6/8/2009,35.953,-51.8,13.93,28.71,105.18,-76.05811164,-2.174
7/8/2009,41.293,-176.8,158.51,10.52,121.02,-52.14175993,1.8563
10/8/2009,24.389,-47.5,271.32,-21.28,0,302.9764233,-3.4268
11/8/2009,-1.351,146.9,162.6,4.5,99.42,-354.914648,-6.7579
12/8/2009,-30.217,-22.9,-8.14,0,68.63,-443.383745,-6.5727
13/8/2009,8.128,194.7,209.06,4.9,148.34,697.2567,-4.5141
14/8/2009,4.69,213.5,302.28,-17.47,150.59,-25.46433818,-2.7519
17/8/2009,0,-200.1,87.32,-62.77,130.21,-287.9034158,-2.9938
18/8/2009,4.671,0.9,-141.99,-44.58,0.09,562.4534195,-8.8763
19/8/2009,-6.114,-178.9,161.33,-18.41,83.9,-175.1554615,-7.5083
20/8/2009,-10.359,-61.9,-136.21,11.15,58.31,99.00488334,6.8435
21/8/2009,14.367,112.1,150.78,19.98,75.19,-113.5888045,0
24/8/2009,10.054,175,236.33,4.59,41.49,344.7592037,13.7084
25/8/2009,61.526,-11,175.07,3.27,82.3,240.0901439,10.7461
26/8/2009,7.241,212.2,176.9,9.69,82.39,-0.561448623,-9.0695
27/8/2009,-65.513,274.2,192.41,2.06,146.36,-49.28261452,-9.3286
28/8/2009,-7.364,223.6,186.86,0.14,61.22,-60.98099915,-0.6772
31/8/2009,0.502,-17.6,-25.63,-6.6,65.55,-348.4793213,0
1/9/2009,-22.904,-62.1,6.86,-18.71,12.35,-130.8387782,-1.0135
2/9/2009,-47.446,-117,-217.51,-13.72,84.15,-301.4284964,-8.6953
3/9/2009,-10.655,12.1,-118.7,4.12,-176.26,67.71419403,-10.8972
4/9/2009,-3.053,-11.6,7.64,1.61,-64.14,-156.4772666,-0.5049
8/9/2009,26.754,241.4,60.67,122.54,-28.72,-33.00164384,-6.7582
9/9/2009,45.885,51,76.62,48.01,22.87,317.8299409,-4.7878
10/9/2009,116.793,118.9,376.11,114.67,99.95,185.1377554,-7.4147
11/9/2009,40.072,68.2,493.57,50.18,105.12,414.3801926,-11.2834
14/9/2009,-0.074,53.8,169.04,38.69,53.04,220.9630078,-5.3987
15/9/2009,15.543,183.2,316.66,32.86,56.45,-85.89393353,-5.7929
16/9/2009,17.355,242.7,750.99,54.3,33.04,-140.785317,-8.7446
17/9/2009,-6.899,555.2,642.74,73.2,-33.97,335.8485351,-5.0071
18/9/2009,0,388.1,1205.06,16.52,60.93,298.3086728,-2.714
21/9/2009,0,0,164.3,-9.03,3.94,336.1580801,0
22/9/2009,0,312.1,452.47,-3.97,-41.61,559.4240461,284.675
23/9/2009,0,382.1,104.18,22.9,24.19,-41.20254578,0.4398
24/9/2009,1.291,274.9,-73.3,25.57,0,51.44308603,-3.8294
25/9/2009,-43.007,690.3,-130.15,26.14,112.46,71.85921279,-2.7662
28/9/2009,-24.911,0,-88.48,-4.88,16.33,66.85356864,0.1107
29/9/2009,-17.062,229.5,-85.35,34.91,-10.73,-9.162017407,6.7284
30/9/2009,-13.663,314.1,3.3,30.29,51.53,-147.0135568,-2.5621
1/10/2009,-2.038,286.7,-205.62,76.1,190.18,-154.8752108,-0.3595
2/10/2009,-57.149,0,0,-6.26,13.29,-34.24607623,6.2651
5/10/2009,-38.626,-50,-282.08,-11.92,239.7,412.2485709,1.5145
6/10/2009,27.167,6.7,-28.6,40.53,-18.34,247.282218,-194.033
7/10/2009,-40.659,165.1,83.75,98.82,133.3,-615.0980615,11.8728
8/10/2009,-86.536,-78.2,11.88,23.31,62.93,640.3463925,-0.8392
9/10/2009,-23.224,53.9,405.22,71.73,62.22,1109.951682,0.7883
13/10/2009,17.879,0,4.1,41.14,28.37,-79.21938244,-1.9345
14/10/2009,35.695,342.8,318.23,-119.2,114.01,-1050.744662,-2.114
15/10/2009,74.81,209.8,489.39,-24.16,73.16,2027.169612,-1.0368
16/10/2009,8.535,258.6,351.6,16.35,-45.76,19.52950791,1.6888
19/10/2009,-15.182,0,74.34,-3.5,22.41,2.89734906,2.0206
20/10/2009,-32.63,384.4,194.74,39.55,99.54,-251.0833429,12.0756
21/10/2009,-65.372,-84.3,107.57,-33.04,100.03,-162.8813948,-4.9888
22/10/2009,-55.527,-63.4,-111.7,-10.5,21.96,198.4716763,2.2162
23/10/2009,-24.109,-10.5,190.99,0,11.6,-173.9482144,-0.8305
26/10/2009,9.247,41,162.13,-26.79,42.59,-134.1339707,-2.863
27/10/2009,-6.617,286.4,166.9,-22.35,-11.57,-325.6707809,-3.2376
28/10/2009,-18.08,5.9,-235.33,-25.23,-63.18,-824.3077452,-5.2842
29/10/2009,-55.326,-335.6,-407.42,-80.08,-108.01,-331.7301514,-10.4064
30/10/2009,52.163,156.7,110.38,-31.59,0.2,146.9465474,12.4789
2/11/2009,-12.64,0,128.32,-60.8,0.42,0,0
3/11/2009,4.989,-63.9,155.97,-86.03,-51.05,-0.01933576,100.158
4/11/2009,-12.847,2.9,104.95,-8.73,55.06,204.594892,1.2263
5/11/2009,-0.886,56.8,-19.61,7.58,-0.14,432.0259921,-6.2248
6/11/2009,-68.362,148.7,115.19,11.74,7.8,-52.87394469,1.4012
9/11/2009,-32.415,139.4,115.93,0.15,34.28,97.4253819,-2.9647
10/11/2009,-5.137,92.1,232.9,24.78,10.98,172.8744442,-6.9063
12/11/2009,55.148,32.6,-113.37,-95.02,66.4,0,-3.4991
13/11/2009,4.083,144.5,-101.51,-20.32,37.77,-149.4151336,-8.3161
16/11/2009,32.936,147.4,-19.27,-2.6,55.49,37.32698709,0.0527
17/11/2009,41.28,128.4,187.84,-0.23,5.05,-151.9213948,3.4852
18/11/2009,18.915,112.9,139.94,-31.12,118.02,-175.5868764,7.4122
19/11/2009,44.605,-72,599.49,5.85,26.27,-2.206792802,3.0171
20/11/2009,40.631,-27,37.26,-42.36,15.51,0,1.6828
23/11/2009,-24.745,-14.6,-15,-71.63,48.91,-13.06536744,-8.0044
24/11/2009,34.197,65,216.17,-22.2,73.84,-20.89709457,0.7581
25/11/2009,-1.494,14.1,-53.77,-48.72,-59.2,647.7970813,-4.4136
27/11/2009,0,-156,-185.68,-6.18,-42.02,-1593.212914,5.1624
30/11/2009,52.257,150.57,111.1,22.86,-23.33,153.4438032,0
1/12/2009,22.731,497.29,45.41,1.34,23.8,0,7.3022
2/12/2009,27.048,326.8,333.62,37.92,91.63,0,-2.2209
3/12/2009,41.88,92.75,85.15,-0.55,-14.93,1284.383337,4.3749
4/12/2009,33.147,96.19,216.13,-3.57,43.09,100.816255,-2.1146
7/12/2009,30.253,-0.63,229.48,0,-39.59,-51.22730952,-3.8107
8/12/2009,16.572,213,144.23,-50.61,-10.99,108.3934089,-5.0497
9/12/2009,-14.396,-63.47,-79.7,-53.41,-97.69,-309.0180042,1.1203
10/12/2009,8.266,80.62,236.52,0,38.45,421.1450945,3.7692
11/12/2009,3.888,73.52,110.67,-4.93,23.77,-49.38174345,8.9557
14/12/2009,63.469,37.4,5.37,-19.23,79.1,445.0803822,3.4165
15/12/2009,-1.727,24.45,134.91,13.41,15.61,-2216.952088,0.6702
16/12/2009,-3.272,-29.85,-40.6,4.33,-37.61,1809.644856,5.4186
17/12/2009,47.547,104.56,68.31,5.02,-36.9,-206.3999102,-7.338
18/12/2009,0,-17.8,-154.17,-49.29,-23.91,-43.00531469,-0.233
22/12/2009,14.662,48.06,83.07,22.24,57.17,226.5697772,5.5649
23/12/2009,15.667,288.9,116.95,7.96,44.73,321.0608705,2.0842
24/12/2009,0,173.51,220.47,-1.95,4.85,0,0
28/12/2009,6.795,0,-41.87,-8.84,-32.76,110.8681154,0.0561
29/12/2009,50.085,82.35,97.63,3.46,-21.41,37.34052937,12.9505
30/12/2009,22.241,75.72,170.94,-8.02,-8.1,-427.9250919,0
31/12/2009,0,178.67,0,0,61.26,0,0
4/1/2010,41.686,150.86,225.97,-8.44,-104.95,276.6941286,9.0414
5/1/2010,66.949,229.86,350.81,11.35,44.76,-225.3492423,10.735
6/1/2010,75.566,181.93,331.19,14.67,18.48,330.499625,8.9553
7/1/2010,32.955,65.86,210.27,32.72,-60.69,132.7497272,0.3042
8/1/2010,33.722,32.91,66.01,-15.66,-0.02,-6.993558035,-1.3475
11/1/2010,24.325,1045.86,-149.92,-6.19,-0.41,52.4493331,1.4333
12/1/2010,58.069,-57.7,101.93,-9.51,43.32,-54.17722971,3.6481
13/1/2010,-12.321,-9.52,-134.55,-11.81,-1.56,-105.5528157,-3.9591
14/1/2010,-6.226,-30,-173.92,30.76,124.18,-21.3630696,-14.3787
15/1/2010,16.8,-194.62,359.28,4.57,-9.7,-109.200881,19.3576
19/1/2010,15.156,-98.97,-10.8,-6.5,69.9,87.80251367,-1.9368
20/1/2010,18.269,-7.03,188.17,-34.89,116.4,-543.512605,9.6181
21/1/2010,-49.349,-123.9,131.74,-41.05,14.23,-207.4775127,2.5676
22/1/2010,-109,-446.06,-438.3,-36.87,32.21,-282.8873123,-9.8403
25/1/2010,-49.387,-194.98,39.61,6.02,15.22,0,-5.6489
26/1/2010,-3.127,0,-180.12,-52.08,-23.81,-372.7669771,3.2867
27/1/2010,-48.19,-414.74,-389.63,-15.94,68.6,-35.14722567,13.8619
28/1/2010,-8.254,-467.24,124.77,-3.08,58.1,53.60638069,-4.4701
29/1/2010,-17.12,42.59,-70.53,-34.25,-3.8,-161.3807085,-4.1453
1/2/2010,-7.652,-10.53,-83.99,-36.6,-29.82,99.08679205,-3.2622
2/2/2010,12.518,2.35,51.4,-5.54,18.1,-127.3206602,5.6944
3/2/2010,-19.339,105.49,139.72,34.98,47.38,67.5732286,2.5868
4/2/2010,14.016,-9.22,16.94,37.26,40.45,-218.621132,3.4789
5/2/2010,-105.422,-350.02,-274.06,-19.95,-62.11,-480.0858712,-2.4071
12/2/2010,23.14,0,-27.17,13.99,178.39,310.9509268,8.2088
16/2/2010,13.217,55.64,53.63,-9.59,46.9,0,0.9769
17/2/2010,55.958,265.95,334.16,5.8,101.62,-648.1593752,10.0007
18/2/2010,18.595,-6.25,151.56,17.35,17.41,835.5087066,6.0246
19/2/2010,-7.197,63.14,19.25,-4.4,-28.16,22.4094523,3.7329
22/2/2010,-9.502,8.59,216.82,29.41,1.1,-192.5252189,4.2662
23/2/2010,-9.897,161.25,31.64,53.73,4.14,-67.56682433,2.2919
24/2/2010,-19.857,133.15,-171.16,49.05,16.08,-113.6886642,-1.4943
25/2/2010,-120.014,-52.57,-203.79,57.69,-2.37,-369.5065359,-4.916
26/2/2010,0,236.73,-146.31,35.44,-5.85,-473.7788578,-1.8979
1/3/2010,19.828,0,0,0,51.01,370.2778395,2.4244
2/3/2010,42.052,333.49,371.24,134.16,57,-194.0802376,2.2103
3/3/2010,41.853,220.77,89.26,76.33,34.67,66.46228001,-9.2227
4/3/2010,-21.465,151.06,74.97,41.52,-9.53,511.357079,-1.2713
5/3/2010,6.02,410.46,123.14,70.37,54.14,-104.4792368,2.1021
8/3/2010,58.869,497.35,450.56,91.13,66.26,332.2489058,10.1492
9/3/2010,59.549,388.71,280.95,36.41,56.12,-397.3243923,11.2538
10/3/2010,39.597,92.09,133.92,61.08,34.3,325.9072945,10.8277
11/3/2010,29.291,98.3,-153.75,55.65,91.45,412.8153089,4.8686
12/3/2010,6.419,85.56,220.67,14.59,-10.55,77.60676005,0.9898
15/3/2010,20.175,296.79,57.66,40.24,24.81,-206.6632653,-5.925
16/3/2010,0,0,349.92,38.2,111.04,376.7161137,-5.7422
17/3/2010,108.888,257.96,600.52,93.76,89.43,3.490587435,0.2165
18/3/2010,69.643,156.26,277.59,100.05,7.29,-127.7953374,-1.6658
19/3/2010,13.429,86.52,255.31,84.76,96.58,-455.0261838,2.5763
22/3/2010,-38.938,59.46,41.04,70.46,0,330.5980251,-0.1961
23/3/2010,11.108,106.57,167.83,58.21,16.59,22.75029479,-7.4625
24/3/2010,32.994,0,316.06,80.46,-57.78,100.6927374,6.5922
25/3/2010,54.284,239.77,188.99,37.07,74.31,95.68762497,3.5303
26/3/2010,13.177,238.03,183.56,31.06,-152.32,14.9536402,8.1336
29/3/2010,12.296,229.01,286.8,10.19,-86.98,252.9047619,1.1902
30/3/2010,30.096,187.02,314.02,40.15,-11.11,59.86293737,1.1906
31/3/2010,-72.6,0,112.28,106.65,10.02,-134.4108727,6.825
1/4/2010,23.437,328.81,411.22,42.87,0,479.8943324,0
2/4/2010,0,0,565.55,39.71,0,0,0
5/4/2010,73.152,216.97,260.75,37.33,0,263.1663726,7.1608
6/4/2010,40.217,132.8,150.52,0,136.07,-76.31100506,14.5693
7/4/2010,16.088,94.03,443.75,91.45,13.74,67.85536301,19.9224
8/4/2010,-45.122,33.12,407.99,-43.42,-395.71,217.9833727,0.9542
9/4/2010,-25.594,58.11,544.75,-54.5,377.34,39.50806725,0
12/4/2010,22.297,55.13,39.8,-65.16,-28.56,-71.95864576,6.2194
13/4/2010,15.313,136.22,-10.88,0,-36.73,-51.18373151,-19.0331
14/4/2010,19.717,0,198.15,0,-53.17,-1250.169705,1.0737
15/4/2010,19.219,77.31,471,0,-45.26,512.8382631,94.9661
16/4/2010,-9.98,81.75,169.22,-44.96,-40.01,249.0292811,4.5354
19/4/2010,-1.594,-106.65,-63.92,42.94,-37.49,-217.3726115,-0.4468
20/4/2010,-8.602,7.29,-10.69,1.78,34.23,276.3436803,65.8131
21/4/2010,30.985,59.62,281.6,64.21,104.87,0,-4.1359
22/4/2010,2.757,393.18,94.83,-4.27,62.35,-321.0135058,-4.9028
23/4/2010,2.286,197.57,150.66,-72.22,83.46,315.2247446,3.0753
26/4/2010,14.817,127.59,189.93,-1.97,16.13,22.0880633,1.2331
27/4/2010,-9.753,36,133.8,-60.32,0,-897.3140778,3.7884
28/4/2010,-41.472,-7.01,-48.2,-73.95,87.14,277.6301698,-3.0193
29/4/2010,-30.502,177.25,77.16,-50.31,12.87,-3.231506612,-4.988
30/4/2010,61.064,121.25,412.2,23.53,66.67,-512.6713675,11.0537
3/5/2010,24.612,-52.99,-214.92,0,-13.56,0,0
4/5/2010,20.738,23.46,2.82,-47.21,15.77,0,6.6827
5/5/2010,-69.753,-309.6,0,0,-45.71,146.1126666,11.4651
6/5/2010,-92.349,-102.13,-664.98,-175.94,28.47,-745.1005504,104.214
7/5/2010,-72.661,-348.82,-1088.51,-160.49,94.28,345.7996619,-9.9126
10/5/2010,-13.943,155.12,-306.04,-64.32,-63.38,240.9293847,0
11/5/2010,80.804,32.85,23.76,-92.01,35.31,13.98957341,-25.592
12/5/2010,15.391,-36.6,-326.76,-43.66,41.44,47.56476099,-5.7481
13/5/2010,0,19.08,74.33,-81,33.77,294.7273445,-14.5118
14/5/2010,22.464,-45.44,-181.69,-173.29,-15.19,-304.5515782,-2.2371
17/5/2010,-40.602,-225.63,-692.89,-130.19,69.16,-284.3123995,-1.6287
18/5/2010,1.822,-96.39,-380.32,-81.69,-79.06,34.23229335,-7.5576
19/5/2010,-51.823,-320.37,-510.75,-145.85,-10.38,-353.2022655,-8.6329
20/5/2010,-100.085,-152.01,-324.46,0,53.84,-39.53729984,-8.2926
21/5/2010,-82.91,-314.55,0,0,-9.92,171.9181011,-4.1889
24/5/2010,23.053,-188.96,-92.37,-239.3,-26.39,283.3642942,-4.1331
25/5/2010,-6.876,-299.91,-477.34,-139.01,-38.38,-667.7322274,1.3865
26/5/2010,44.352,-2.17,-169.73,-161.85,325.38,-956.4143685,-41.7848
27/5/2010,22.698,0,-270.97,-98.24,-92.76,1135.400568,-5.1975
28/5/2010,0,103.92,42.9,0,55.58,34.32208505,11.835
1/6/2010,-18.711,-101.27,-71.49,-32.42,3.78,0,1.0392
2/6/2010,-12.293,-27.04,0,-21.1,-74.09,0,8.5755
3/6/2010,42.666,106.03,207.46,46.48,-21.79,0,8.2268
4/6/2010,33.188,58.9,61.81,32.64,20.15,-252.1487199,-5.2218
7/6/2010,-7.733,-45.66,-240.8,-26.8,38.13,277.0917874,-15.1652
8/6/2010,3.938,92.98,-179.56,-21.63,259.49,-15.56234588,-12.8936
9/6/2010,3.225,-0.36,-27.62,2.3,-399.83,-42.52673869,-6.0233
10/6/2010,15.158,82.74,-203.5,-64.99,208.55,45.90011551,-9.0506
11/6/2010,64.49,191.3,229.99,10.69,31.27,198.0558468,3.042
14/6/2010,26.458,81.72,251.12,-38.81,10.77,38.29357595,0
15/6/2010,31.585,148.32,16.04,0.12,-88.31,64.2550231,-11.2633
16/6/2010,75.219,185.18,281.12,80.91,0,-1804.35519,5.7994
17/6/2010,66.032,117.03,184.28,23.15,189.57,1226.615393,4.5299
18/6/2010,43.296,150.71,221.82,2.53,78.25,-17.6347356,6.5054
21/6/2010,46.994,394.16,245.19,29.92,35.43,121.8030466,-1.8884
22/6/2010,24.441,225.31,-20.88,-10.33,4.94,430.5555556,2.7506
23/6/2010,-17.29,79.83,-47.23,10.68,29.7,-14.0616622,9.2761
24/6/2010,16.48,267.83,31.17,27.87,14.3,52.51298665,-0.3472
25/6/2010,35.346,-61.03,-130.02,15.51,10.14,184.2549362,8.7935
28/6/2010,37.148,190.68,-119.88,-15.6,8.99,35.83660644,2.2768
29/6/2010,-2.254,-37.88,36.04,12.63,22.52,-804.959217,9.9992
30/6/2010,-14.963,0,-273.65,28.5,13.14,-107.0923325,0
1/7/2010,6.736,115.03,-236.32,0,-56.46,0,-1.5319
2/7/2010,-21.857,-49.72,-199.96,-17.14,-19.91,0,-0.1198
6/7/2010,-7.979,80.23,-282.79,15.69,-19.8,-577.9672725,-1.2408
7/7/2010,16.179,7.47,-319.26,-0.55,-31.3,63.35139712,-0.9294
8/7/2010,24.425,254.2,42.38,3.45,16.14,58.83839529,-6.0389
9/7/2010,91.658,741.3,257.45,7.67,-94.55,0,0.4124
12/7/2010,44.402,238.72,285.53,8.12,6.02,359.5719955,4.7377
13/7/2010,11.873,171.36,244.99,16.11,60.88,-179.8938417,-2.6734
14/7/2010,43.641,138.66,772.13,-20.18,81.79,413.6265791,8.3008
15/7/2010,8.452,120.1,406.66,-10.58,97.37,-240.3618681,11.4457
16/7/2010,12.232,162.31,253.67,23.72,108.83,378.5355296,-5.7763
19/7/2010,-14.068,43.31,-47.26,-27.55,129.8,-48.67619048,-1.7329
20/7/2010,21.19,79.07,-8.92,4.69,77.31,-38.79411104,0.1087
21/7/2010,-25.807,67.42,203.55,9.17,128.67,223.5941898,0.9991
22/7/2010,10.316,39.81,17.85,-7.56,13.79,-58.44992908,-15.5796
23/7/2010,87.319,179.84,179.99,87.7,56.25,635.8576052,-8.3149
26/7/2010,21.03,100.84,135.76,0,60.82,273.9847155,22.6246
27/7/2010,35.95,17.43,503.3,84.17,-33.47,-87.29806276,-2.8298
28/7/2010,31.678,140.28,117.08,19.2,-51.51,47.81820243,-6.2455
29/7/2010,129.17,951.83,146.36,12.65,-37.42,188.2294915,1.2211
30/7/2010,-2.326,223.89,78.88,34.16,-49.35,-141.6404827,-4.153
2/8/2010,11.364,187.13,59.02,13.73,-79.59,0,-0.45
3/8/2010,-66.024,146.53,269.93,53.58,-11.97,0,5.4155
4/8/2010,-20.958,160.42,177.74,32.28,15.77,92.2877157,5.1621
5/8/2010,16.386,36.21,-139.11,37.92,-116.23,264.2325024,17.9019
6/8/2010,12.024,180.15,-38.25,49.96,-26.34,28.33276392,16.8554
9/8/2010,27.56,-12.72,43.76,20.17,0,201.9545999,13.1975
10/8/2010,6.135,132.54,40.36,4.67,-63.66,-352.5796722,8.2054
11/8/2010,1.313,41.44,-8.53,-15.32,-36.37,-163.8241124,6.9322
12/8/2010,-4.211,95.75,-469.18,0,-118.43,-9.748406386,4.3045
13/8/2010,38.546,153.98,-144.2,0,-15.99,-364.1469061,1.055
16/8/2010,9.366,119.36,-315.34,12.53,56.87,71.549759,-1.1248
17/8/2010,0,110.53,-130.76,1.45,-33.93,206.7244921,6.3463
18/8/2010,23.936,0,107.96,38.98,-20.16,-808.1512365,9.3956
19/8/2010,196.361,569.31,141.69,83.53,99.97,777.8737201,18.3485
20/8/2010,-7.779,153.26,152.21,59.32,-12.81,73.63269482,5.5325
23/8/2010,7.281,0,42.41,6.32,26.3,50.51015185,22.387
24/8/2010,8.777,193.05,79.06,8.04,135.12,-350.702477,10.2182
25/8/2010,8.885,-61.89,-178.01,-16.22,133.33,-193.2586051,22.2977
26/8/2010,2.465,33.46,-86.4,-20.12,89.98,-287.8831287,-2.6803
27/8/2010,-30.882,-7,-120.93,21.4,83.09,128.3238312,8.5427
30/8/2010,5.395,58.21,31.08,35.58,82.07,-40.70506624,0
31/8/2010,-19.213,114.35,-30.18,77.36,170.28,-587.7056277,-232.768
1/9/2010,13.595,112.39,-44.28,60.94,-7.8,0,0.5276
2/9/2010,-42.51,31.62,84.24,105.38,74.65,0,15.0402
3/9/2010,20.254,104.17,229.26,18.72,-56.25,-268.7787232,40.2636
7/9/2010,48.752,43.09,215.67,-16.34,-43.14,0,22.825
8/9/2010,0,99.07,-32.72,-30.59,-29.16,-1027.890521,8.4014
9/9/2010,0,252.7,-240.26,75.99,-86.71,162.8414762,15.5178
10/9/2010,0,0,501.04,70.36,10.9,105.6052846,0
13/9/2010,0,569.28,592.15,43.44,73.31,-207.8444962,47.5847
14/9/2010,0,371.65,354.5,-58.86,38.07,171.4309981,34.9562
15/9/2010,243.417,508.98,397.62,-8.64,-145.22,4.802213807,21.9276
16/9/2010,92.264,247,184.44,58.5,-50.23,427.8812573,-4.2944
17/9/2010,35.051,373.25,241.17,-33.25,-125.7,-343.7746183,10.9374
20/9/2010,7.387,411.87,118.12,53.91,-97.75,-104.6304904,44.0151
21/9/2010,12.671,724.38,0,117.12,-49.56,-57.10277665,1.6341
22/9/2010,25.767,330.63,0,138.46,-251.28,-251.9545984,7.3705
23/9/2010,-19.329,127.8,0,67.37,25.42,-197.4403723,8.7014
24/9/2010,62.098,293.96,106.82,32.85,0,-308.69362,14.4112
27/9/2010,20.755,290.22,132.9,86,-138.54,1039.65138,7.2824
28/9/2010,8.32,198.28,50.2,86.49,7.26,318.7395401,10.71
29/9/2010,2.735,0,315.02,88.66,-54.86,-803.7679629,5.162
30/9/2010,21.118,1058.73,386.02,110.32,11.66,1253.045224,23.7936
1/10/2010,1.157,439.62,416.26,22.17,33.47,58.62446454,1.0388
4/10/2010,59.558,432.48,591.18,118.36,133.16,251.8799621,1.5692
5/10/2010,48.857,216.96,218.11,-74.42,-105.08,138.7104261,5.4065
