,period,variable,value,new_period
4934,2018-10-10,Medium Term,4.369101553,10/10/2018 8:00
4935,2018-10-11,Medium Term,4.528545015,11/10/2018 8:00
4936,2018-10-12,Medium Term,4.718142514,12/10/2018 8:00
4937,2018-10-15,Medium Term,4.245133143,15/10/2018 8:00
4938,2018-10-16,Medium Term,4.352496064,16/10/2018 8:00
4939,2018-10-17,Medium Term,4.016097841,17/10/2018 8:00
4940,2018-10-18,Medium Term,4.039268207,18/10/2018 8:00
4941,2018-10-19,Medium Term,4.043745806,19/10/2018 8:00
4942,2018-10-22,Medium Term,4.057243601,22/10/2018 8:00
4943,2018-10-23,Medium Term,3.929012546,23/10/2018 8:00
4944,2018-10-24,Medium Term,3.769516719,24/10/2018 8:00
4945,2018-10-25,Medium Term,3.977312262,25/10/2018 8:00
4946,2018-10-26,Medium Term,3.596565869,26/10/2018 8:00
4947,2018-10-29,Medium Term,3.595866148,29/10/2018 8:00
4948,2018-10-30,Medium Term,3.784343105,30/10/2018 8:00
4949,2018-10-31,Medium Term,3.955187904,31/10/2018 8:00
4950,2018-11-01,Medium Term,3.92398451,1/11/2018 8:00
4951,2018-11-02,Medium Term,3.797078127,2/11/2018 8:00
4952,2018-11-05,Medium Term,3.681788359,5/11/2018 8:00
4953,2018-11-06,Medium Term,3.540465608,6/11/2018 8:00
4954,2018-11-07,Medium Term,3.565563672,7/11/2018 8:00
4955,2018-11-08,Medium Term,3.601247586,8/11/2018 8:00
4956,2018-11-09,Medium Term,3.657071393,9/11/2018 8:00
4957,2018-11-13,Medium Term,3.526865954,13/11/2018 8:00
4958,2018-11-14,Medium Term,3.241090456,14/11/2018 8:00
4959,2018-11-15,Medium Term,3.312319763,15/11/2018 8:00
4960,2018-11-16,Medium Term,3.46639463,16/11/2018 8:00
4961,2018-11-19,Medium Term,3.579049326,19/11/2018 8:00
4962,2018-11-20,Medium Term,3.400609787,20/11/2018 8:00
4963,2018-11-21,Medium Term,3.432733948,21/11/2018 8:00
4964,2018-11-23,Medium Term,3.626528593,23/11/2018 8:00
4965,2018-11-26,Medium Term,3.2264422,26/11/2018 8:00
4966,2018-11-27,Medium Term,2.880086318,27/11/2018 8:00
4967,2018-11-28,Medium Term,2.834579271,28/11/2018 8:00
4968,2018-11-29,Medium Term,2.682377327,29/11/2018 8:00
4969,2018-11-30,Medium Term,2.796897854,30/11/2018 8:00
4970,2018-12-03,Medium Term,2.858149586,3/12/2018 8:00
4971,2018-12-04,Medium Term,2.747424493,4/12/2018 8:00
4972,2018-12-06,Medium Term,2.586697807,6/12/2018 8:00
4973,2018-12-07,Medium Term,2.280248243,7/12/2018 8:00
4974,2018-12-10,Medium Term,2.425067887,10/12/2018 8:00
4975,2018-12-11,Medium Term,2.404984872,11/12/2018 8:00
4976,2018-12-12,Medium Term,2.535652346,12/12/2018 8:00
4977,2018-12-13,Medium Term,2.371836654,13/12/2018 8:00
4978,2018-12-14,Medium Term,2.28650928,14/12/2018 8:00
4979,2018-12-17,Medium Term,2.202091443,17/12/2018 8:00
4980,2018-12-18,Medium Term,2.122078348,18/12/2018 8:00
4981,2018-12-19,Medium Term,2.145678926,19/12/2018 8:00
4982,2018-12-20,Medium Term,2.05328206,20/12/2018 8:00
4983,2018-12-21,Medium Term,2.07789551,21/12/2018 8:00
4984,2018-12-24,Medium Term,2.11209726,24/12/2018 8:00
4985,2018-12-26,Medium Term,2.064473828,26/12/2018 8:00
4986,2018-12-27,Medium Term,2.15106195,27/12/2018 8:00
4987,2018-12-28,Medium Term,2.17389548,28/12/2018 8:00
4988,2018-12-31,Medium Term,2.175513231,31/12/2018 8:00
4989,2019-01-02,Medium Term,2.212808059,2/1/2019 8:00
4990,2019-01-03,Medium Term,2.213243208,3/1/2019 8:00
4991,2019-01-04,Medium Term,2.142447438,4/1/2019 8:00
4992,2019-01-07,Medium Term,2.284312058,7/1/2019 8:00
4993,2019-01-08,Medium Term,2.664127861,8/1/2019 8:00
4994,2019-01-09,Medium Term,2.489892717,9/1/2019 8:00
4995,2019-01-10,Medium Term,2.412869226,10/1/2019 8:00
4996,2019-01-11,Medium Term,2.312557386,11/1/2019 8:00
4997,2019-01-15,Medium Term,2.316837274,15/1/2019 8:00
4998,2019-01-16,Medium Term,2.402874625,16/1/2019 8:00
4999,2019-01-17,Medium Term,2.181136167,17/1/2019 8:00
5000,2019-01-18,Medium Term,2.307089226,18/1/2019 8:00
5001,2019-01-22,Medium Term,2.261389126,22/1/2019 8:00
5002,2019-01-23,Medium Term,2.233421311,23/1/2019 8:00
5003,2019-01-24,Medium Term,2.24734728,24/1/2019 8:00
5004,2019-01-25,Medium Term,2.184597844,25/1/2019 8:00
5005,2019-01-28,Medium Term,2.039860733,28/1/2019 8:00
5006,2019-01-29,Medium Term,2.072884185,29/1/2019 8:00
5007,2019-01-30,Medium Term,2.03367684,30/1/2019 8:00
5008,2019-01-31,Medium Term,1.904482017,31/1/2019 8:00
5009,2019-02-01,Medium Term,1.937203149,1/2/2019 8:00
5010,2019-02-04,Medium Term,1.987497989,4/2/2019 8:00
5011,2019-02-05,Medium Term,1.98490595,5/2/2019 8:00
5012,2019-02-06,Medium Term,1.988433412,6/2/2019 8:00
5013,2019-02-07,Medium Term,1.987602949,7/2/2019 8:00
5014,2019-02-08,Medium Term,1.987892117,8/2/2019 8:00
5015,2019-02-11,Medium Term,2.050622151,11/2/2019 8:00
5016,2019-02-12,Medium Term,2.011853412,12/2/2019 8:00
5017,2019-02-13,Medium Term,1.987068648,13/2/2019 8:00
5018,2019-02-14,Medium Term,1.94273851,14/2/2019 8:00
5019,2019-02-15,Medium Term,1.933357462,15/2/2019 8:00
5020,2019-02-19,Medium Term,1.965673694,19/2/2019 8:00
5021,2019-02-21,Medium Term,1.943889886,21/2/2019 8:00
5022,2019-02-22,Medium Term,1.837225173,22/2/2019 8:00
5023,2019-02-25,Medium Term,1.881239186,25/2/2019 8:00
5024,2019-02-26,Medium Term,1.854325117,26/2/2019 8:00
5025,2019-02-27,Medium Term,1.910251708,27/2/2019 8:00
5026,2019-02-28,Medium Term,2.029125641,28/2/2019 8:00
5027,2019-03-01,Medium Term,2.047596661,1/3/2019 8:00
5028,2019-03-04,Medium Term,1.882526986,4/3/2019 8:00
5029,2019-03-05,Medium Term,1.830585026,5/3/2019 8:00
5030,2019-03-06,Medium Term,1.829327165,6/3/2019 8:00
5031,2019-03-07,Medium Term,1.903804937,7/3/2019 8:00
5032,2019-03-08,Medium Term,1.915257606,8/3/2019 8:00
5033,2019-03-11,Medium Term,2.016206983,11/3/2019 8:00
5034,2019-03-12,Medium Term,2.098458576,12/3/2019 8:00
5035,2019-03-13,Medium Term,2.38187767,13/3/2019 8:00
5036,2019-03-14,Medium Term,2.535319845,14/3/2019 8:00
5037,2019-03-15,Medium Term,2.633281298,15/3/2019 8:00
5038,2019-03-18,Medium Term,2.587918714,18/3/2019 8:00
5039,2019-03-19,Medium Term,2.992323057,19/3/2019 8:00
5040,2019-03-20,Medium Term,2.896310953,20/3/2019 8:00
5041,2019-03-21,Medium Term,3.003040574,21/3/2019 8:00
5042,2019-03-22,Medium Term,3.334370424,22/3/2019 8:00
5043,2019-03-25,Medium Term,3.681281573,25/3/2019 8:00
5044,2019-03-26,Medium Term,3.243827198,26/3/2019 8:00
5045,2019-03-27,Medium Term,3.138337992,27/3/2019 8:00
5046,2019-03-28,Medium Term,2.884173861,28/3/2019 8:00
5047,2019-03-29,Medium Term,2.630253043,29/3/2019 8:00
5048,2019-04-01,Medium Term,2.949411849,1/4/2019 8:00
5049,2019-04-02,Medium Term,3.193282427,2/4/2019 8:00
5050,2019-04-03,Medium Term,3.228984687,3/4/2019 8:00
5051,2019-04-04,Medium Term,3.274736733,4/4/2019 8:00
5052,2019-04-05,Medium Term,3.346775049,5/4/2019 8:00
5053,2019-04-08,Medium Term,3.342981641,8/4/2019 8:00
5054,2019-04-09,Medium Term,3.151918498,9/4/2019 8:00
5055,2019-04-10,Medium Term,3.066617139,10/4/2019 8:00
5056,2019-04-11,Medium Term,2.995716684,11/4/2019 8:00
5057,2019-04-12,Medium Term,3.191421152,12/4/2019 8:00
5058,2019-04-15,Medium Term,2.805810489,15/4/2019 8:00
5059,2019-04-16,Medium Term,2.696135411,16/4/2019 8:00
5060,2019-04-17,Medium Term,2.658983213,17/4/2019 8:00
5061,2019-04-18,Medium Term,2.481531244,18/4/2019 8:00
5062,2019-04-19,Medium Term,2.696114677,19/4/2019 8:00
5063,2019-04-22,Medium Term,2.856325071,22/4/2019 8:00
5064,2019-04-23,Medium Term,2.935002453,23/4/2019 8:00
5065,2019-04-24,Medium Term,2.975909776,24/4/2019 8:00
5066,2019-04-25,Medium Term,3.028313283,25/4/2019 8:00
5067,2019-04-26,Medium Term,2.757134259,26/4/2019 8:00
5068,2019-04-29,Medium Term,2.689502014,29/4/2019 8:00
5069,2019-04-30,Medium Term,2.730234465,30/4/2019 8:00
5070,2019-05-01,Medium Term,2.700706063,1/5/2019 8:00
5071,2019-05-02,Medium Term,2.699346845,2/5/2019 8:00
5072,2019-05-03,Medium Term,2.708934676,3/5/2019 8:00
5073,2019-05-06,Medium Term,2.725758632,6/5/2019 8:00
5074,2019-05-07,Medium Term,3.092915795,7/5/2019 8:00
5075,2019-05-08,Medium Term,2.866629926,8/5/2019 8:00
5076,2019-05-09,Medium Term,3.106754344,9/5/2019 8:00
5077,2019-05-10,Medium Term,3.152902979,10/5/2019 8:00
5078,2019-05-13,Medium Term,3.120417032,13/5/2019 8:00
5079,2019-05-14,Medium Term,3.248729842,14/5/2019 8:00
5080,2019-05-15,Medium Term,3.561080126,15/5/2019 8:00
5081,2019-05-16,Medium Term,3.427792205,16/5/2019 8:00
5082,2019-05-17,Medium Term,3.629330651,17/5/2019 8:00
5083,2019-05-20,Medium Term,3.537374156,20/5/2019 8:00
5084,2019-05-21,Medium Term,3.643512931,21/5/2019 8:00
5085,2019-05-22,Medium Term,3.627654523,22/5/2019 8:00
5086,2019-05-23,Medium Term,3.54010298,23/5/2019 8:00
5087,2019-05-24,Medium Term,3.475940444,24/5/2019 8:00
5088,2019-05-28,Medium Term,3.537278174,28/5/2019 8:00
5089,2019-05-29,Medium Term,3.44582132,29/5/2019 8:00
5090,2019-05-30,Medium Term,3.412692293,30/5/2019 8:00
5091,2019-05-31,Medium Term,3.434593538,31/5/2019 8:00
5092,2019-06-03,Medium Term,3.258691498,3/6/2019 8:00
5093,2019-06-04,Medium Term,3.083520091,4/6/2019 8:00
5094,2019-06-05,Medium Term,5.543632053,5/6/2019 8:00
5095,2019-06-06,Medium Term,3.42459747,6/6/2019 8:00
5096,2019-06-07,Medium Term,4.017367896,7/6/2019 8:00
5097,2019-06-10,Medium Term,4.587467768,10/6/2019 8:00
5098,2019-06-11,Medium Term,4.542916844,11/6/2019 8:00
5099,2019-06-12,Medium Term,4.710290312,12/6/2019 8:00
5100,2019-06-13,Medium Term,4.493562827,13/6/2019 8:00
5101,2019-06-14,Medium Term,4.747012421,14/6/2019 8:00
5102,2019-06-17,Medium Term,4.407162534,17/6/2019 8:00
5103,2019-06-18,Medium Term,4.849268952,18/6/2019 8:00
5104,2019-06-19,Medium Term,4.467302556,19/6/2019 8:00
5105,2019-06-20,Medium Term,4.205319259,20/6/2019 8:00
5106,2019-06-21,Medium Term,4.00887815,21/6/2019 8:00
5107,2019-06-24,Medium Term,4.072484488,24/6/2019 8:00
5108,2019-06-25,Medium Term,4.085659282,25/6/2019 8:00
5109,2019-06-26,Medium Term,3.714713924,26/6/2019 8:00
5110,2019-06-27,Medium Term,3.657815927,27/6/2019 8:00
5111,2019-06-28,Medium Term,3.52004336,28/6/2019 8:00
5112,2019-07-01,Medium Term,3.530783081,1/7/2019 8:00
5113,2019-07-02,Medium Term,3.724359491,2/7/2019 8:00
5114,2019-07-03,Medium Term,3.369508704,3/7/2019 8:00
5115,2019-07-05,Medium Term,3.326133952,5/7/2019 8:00
5116,2019-07-08,Medium Term,3.578199021,8/7/2019 8:00
5117,2019-07-09,Medium Term,3.399690971,9/7/2019 8:00
5118,2019-07-10,Medium Term,3.248390808,10/7/2019 8:00
5119,2019-07-11,Medium Term,3.288044691,11/7/2019 8:00
5120,2019-07-12,Medium Term,3.271506827,12/7/2019 8:00
5121,2019-07-15,Medium Term,3.006056771,15/7/2019 8:00
5122,2019-07-16,Medium Term,2.83967664,16/7/2019 8:00
5123,2019-07-17,Medium Term,2.894205209,17/7/2019 8:00
5124,2019-07-18,Medium Term,2.833298844,18/7/2019 8:00
5125,2019-07-19,Medium Term,2.856533543,19/7/2019 8:00
5126,2019-07-22,Medium Term,2.7514381,22/7/2019 8:00
5127,2019-07-23,Medium Term,2.866252037,23/7/2019 8:00
5128,2019-07-24,Medium Term,2.79736933,24/7/2019 8:00
5129,2019-07-25,Medium Term,2.727428812,25/7/2019 8:00
5130,2019-07-26,Medium Term,2.703807028,26/7/2019 8:00
5131,2019-07-29,Medium Term,2.634689127,29/7/2019 8:00
5132,2019-07-30,Medium Term,2.602242311,30/7/2019 8:00
5133,2019-07-31,Medium Term,2.540346106,31/7/2019 8:00
5134,2019-08-01,Medium Term,2.45546671,1/8/2019 8:00
5135,2019-08-02,Medium Term,2.626326646,2/8/2019 8:00
5136,2019-08-05,Medium Term,2.791089563,5/8/2019 8:00
5137,2019-08-06,Medium Term,2.454440061,6/8/2019 8:00
5138,2019-08-07,Medium Term,2.400188072,7/8/2019 8:00
5139,2019-08-08,Medium Term,2.467530731,8/8/2019 8:00
5140,2019-08-09,Medium Term,2.395433056,9/8/2019 8:00
5141,2019-08-12,Medium Term,2.340303536,12/8/2019 8:00
5142,2019-08-13,Medium Term,2.473176086,13/8/2019 8:00
5143,2019-08-14,Medium Term,2.489478528,14/8/2019 8:00
5144,2019-08-15,Medium Term,2.616097759,15/8/2019 8:00
5145,2019-08-16,Medium Term,2.557859135,16/8/2019 8:00
5146,2019-08-19,Medium Term,2.502594682,19/8/2019 8:00
5147,2019-08-20,Medium Term,2.546966731,20/8/2019 8:00
5148,2019-08-21,Medium Term,2.456161535,21/8/2019 8:00
5149,2019-08-22,Medium Term,2.277428625,22/8/2019 8:00
5150,2019-08-23,Medium Term,2.333460882,23/8/2019 8:00
5151,2019-08-26,Medium Term,2.161510579,26/8/2019 8:00
5152,2019-08-27,Medium Term,2.132519015,27/8/2019 8:00
5153,2019-08-28,Medium Term,2.169522119,28/8/2019 8:00
5154,2019-08-29,Medium Term,2.082169267,29/8/2019 8:00
5155,2019-08-30,Medium Term,2.000822749,30/8/2019 8:00
5156,2019-09-03,Medium Term,2.448649188,3/9/2019 8:00
5157,2019-09-04,Medium Term,2.539860122,4/9/2019 8:00
5158,2019-09-05,Medium Term,2.750586128,5/9/2019 8:00
5159,2019-09-06,Medium Term,2.736396911,6/9/2019 8:00
5160,2019-09-09,Medium Term,2.788983072,9/9/2019 8:00
5161,2019-09-10,Medium Term,2.725053892,10/9/2019 8:00
5162,2019-09-11,Medium Term,2.717634187,11/9/2019 8:00
5163,2019-09-12,Medium Term,2.763642193,12/9/2019 8:00
5164,2019-09-13,Medium Term,3.237564887,13/9/2019 8:00
5165,2019-09-16,Medium Term,3.041634215,16/9/2019 8:00
5166,2019-09-17,Medium Term,3.094896365,17/9/2019 8:00
5167,2019-09-18,Medium Term,3.115313429,18/9/2019 8:00
5168,2019-09-19,Medium Term,3.143552676,19/9/2019 8:00
5169,2019-09-20,Medium Term,3.192719452,20/9/2019 8:00
5170,2019-09-23,Medium Term,3.101562317,23/9/2019 8:00
5171,2019-09-24,Medium Term,3.119061214,24/9/2019 8:00
5172,2019-09-25,Medium Term,3.001076301,25/9/2019 8:00
5173,2019-09-26,Medium Term,2.958139933,26/9/2019 8:00
5174,2019-09-27,Medium Term,2.967153075,27/9/2019 8:00
5175,2019-09-30,Medium Term,3.024161117,30/9/2019 8:00
5176,2019-10-01,Medium Term,2.966986764,1/10/2019 8:00
5177,2019-10-02,Medium Term,3.053082494,2/10/2019 8:00
5178,2019-10-03,Medium Term,3.024891468,3/10/2019 8:00
5179,2019-10-04,Medium Term,3.088171282,4/10/2019 8:00
5180,2019-10-07,Medium Term,3.1364155,7/10/2019 8:00
5181,2019-10-08,Medium Term,3.133329519,8/10/2019 8:00
5182,2019-10-09,Medium Term,3.083282365,9/10/2019 8:00
5183,2019-10-10,Medium Term,3.18910763,10/10/2019 8:00
5184,2019-10-11,Medium Term,3.12410668,11/10/2019 8:00
5185,2019-10-15,Medium Term,3.095336594,15/10/2019 8:00
5186,2019-10-16,Medium Term,3.160234026,16/10/2019 8:00
5187,2019-10-17,Medium Term,3.286562217,17/10/2019 8:00
5188,2019-10-18,Medium Term,3.437243138,18/10/2019 8:00
5189,2019-10-21,Medium Term,3.444405861,21/10/2019 8:00
5190,2019-10-22,Medium Term,3.519692637,22/10/2019 8:00
5191,2019-10-23,Medium Term,3.366080598,23/10/2019 8:00
5192,2019-10-24,Medium Term,3.678029745,24/10/2019 8:00
5193,2019-10-25,Medium Term,3.549201969,25/10/2019 8:00
5194,2019-10-28,Medium Term,3.504684237,28/10/2019 8:00
5195,2019-10-29,Medium Term,3.279685483,29/10/2019 8:00
5196,2019-10-30,Medium Term,3.564764666,30/10/2019 8:00
5197,2019-10-31,Medium Term,3.789025841,31/10/2019 8:00
5198,2019-11-01,Medium Term,3.384524345,1/11/2019 8:00
5199,2019-11-04,Medium Term,3.463744459,4/11/2019 8:00
5200,2019-11-05,Medium Term,3.302268511,5/11/2019 8:00
5201,2019-11-06,Medium Term,3.258992192,6/11/2019 8:00
5202,2019-11-07,Medium Term,3.085188236,7/11/2019 8:00
5203,2019-11-08,Medium Term,2.726055448,8/11/2019 8:00
5204,2019-11-12,Medium Term,2.446776987,12/11/2019 8:00
5205,2019-11-13,Medium Term,2.286334529,13/11/2019 8:00
5206,2019-11-14,Medium Term,2.297753704,14/11/2019 8:00
5207,2019-11-15,Medium Term,2.266059221,15/11/2019 8:00
5208,2019-11-18,Medium Term,2.425170046,18/11/2019 8:00
5209,2019-11-19,Medium Term,2.347049689,19/11/2019 8:00
5210,2019-11-20,Medium Term,2.320811058,20/11/2019 8:00
5211,2019-11-21,Medium Term,2.331234461,21/11/2019 8:00
5212,2019-11-22,Medium Term,2.339430269,22/11/2019 8:00
5213,2019-11-25,Medium Term,2.24665979,25/11/2019 8:00
5214,2019-11-26,Medium Term,2.058899843,26/11/2019 8:00
5215,2019-11-27,Medium Term,2.235715215,27/11/2019 8:00
5216,2019-11-29,Medium Term,2.386836272,29/11/2019 8:00
5217,2019-12-02,Medium Term,2.383861849,2/12/2019 8:00
5218,2019-12-03,Medium Term,2.296005074,3/12/2019 8:00
5219,2019-12-04,Medium Term,2.328214296,4/12/2019 8:00
5220,2019-12-05,Medium Term,2.344695036,5/12/2019 8:00
5221,2019-12-06,Medium Term,2.369195159,6/12/2019 8:00
5222,2019-12-09,Medium Term,2.427108205,9/12/2019 8:00
5223,2019-12-10,Medium Term,3.172910674,10/12/2019 8:00
5224,2019-12-11,Medium Term,2.827448109,11/12/2019 8:00
5225,2019-12-12,Medium Term,2.781192857,12/12/2019 8:00
5226,2019-12-13,Medium Term,2.762226542,13/12/2019 8:00
5227,2019-12-16,Medium Term,2.783371965,16/12/2019 8:00
5228,2019-12-17,Medium Term,2.788629286,17/12/2019 8:00
5229,2019-12-18,Medium Term,2.734770137,18/12/2019 8:00
5230,2019-12-19,Medium Term,2.776977303,19/12/2019 8:00
5231,2019-12-20,Medium Term,2.816285543,20/12/2019 8:00
5232,2019-12-23,Medium Term,3.09815342,23/12/2019 8:00
5233,2019-12-26,Medium Term,2.71140714,26/12/2019 8:00
5234,2019-12-27,Medium Term,2.349655203,27/12/2019 8:00
5235,2019-12-30,Medium Term,2.480944513,30/12/2019 8:00
5236,2019-12-31,Medium Term,2.496859434,31/12/2019 8:00
5237,2020-01-02,Medium Term,2.459676267,2/1/2020 8:00
5238,2020-01-03,Medium Term,2.738499199,3/1/2020 8:00
5239,2020-01-06,Medium Term,2.867344534,6/1/2020 8:00
5240,2020-01-07,Medium Term,2.971167682,7/1/2020 8:00
5241,2020-01-08,Medium Term,2.692739678,8/1/2020 8:00
5242,2020-01-09,Medium Term,2.707514352,9/1/2020 8:00
5243,2020-01-10,Medium Term,2.983035941,10/1/2020 8:00
5244,2020-01-13,Medium Term,2.844764881,13/1/2020 8:00
5245,2020-01-14,Medium Term,3.034040511,14/1/2020 8:00
5246,2020-01-15,Medium Term,3.014338247,15/1/2020 8:00
5247,2020-01-16,Medium Term,2.567345707,16/1/2020 8:00
5248,2020-01-17,Medium Term,2.677220712,17/1/2020 8:00
5249,2020-01-21,Medium Term,2.274738718,21/1/2020 8:00
5250,2020-01-22,Medium Term,2.227990026,22/1/2020 8:00
5251,2020-01-23,Medium Term,2.268830242,23/1/2020 8:00
5252,2020-01-24,Medium Term,2.201433721,24/1/2020 8:00
5253,2020-01-27,Medium Term,2.186122639,27/1/2020 8:00
5254,2020-01-28,Medium Term,2.163124383,28/1/2020 8:00
5255,2020-01-29,Medium Term,2.294450659,29/1/2020 8:00
5256,2020-01-30,Medium Term,2.269168336,30/1/2020 8:00
5257,2020-01-31,Medium Term,2.444027433,31/1/2020 8:00
5258,2020-02-03,Medium Term,2.595935318,3/2/2020 8:00
5259,2020-02-04,Medium Term,3.297998298,4/2/2020 8:00
5260,2020-02-05,Medium Term,2.924036943,5/2/2020 8:00
5261,2020-02-06,Medium Term,2.853382571,6/2/2020 8:00
5262,2020-02-07,Medium Term,2.851937949,7/2/2020 8:00
5263,2020-02-10,Medium Term,3.313467367,10/2/2020 8:00
5264,2020-02-11,Medium Term,3.070240042,11/2/2020 8:00
5265,2020-02-12,Medium Term,3.079836939,12/2/2020 8:00
5266,2020-02-13,Medium Term,2.646457929,13/2/2020 8:00
5267,2020-02-14,Medium Term,2.587750598,14/2/2020 8:00
5268,2020-02-18,Medium Term,2.401668765,18/2/2020 8:00
5269,2020-02-19,Medium Term,2.387072937,19/2/2020 8:00
5270,2020-02-20,Medium Term,2.547250342,20/2/2020 8:00
5271,2020-02-21,Medium Term,2.387905063,21/2/2020 8:00
5272,2020-02-24,Medium Term,2.898526712,24/2/2020 8:00
5273,2020-02-25,Medium Term,3.799577412,25/2/2020 8:00
5274,2020-02-26,Medium Term,3.226745911,26/2/2020 8:00
5275,2020-02-27,Medium Term,4.748509109,27/2/2020 8:00
5276,2020-02-28,Medium Term,4.48652333,28/2/2020 8:00
5277,2020-03-02,Medium Term,4.357840143,2/3/2020 8:00
5278,2020-03-03,Medium Term,5.055182795,3/3/2020 8:00
5279,2020-03-04,Medium Term,5.096567464,4/3/2020 8:00
5280,2020-03-05,Medium Term,4.723222169,5/3/2020 8:00
5281,2020-03-06,Medium Term,4.847529814,6/3/2020 8:00
5282,2020-03-09,Medium Term,6.006795551,9/3/2020 8:00
5283,2020-03-10,Medium Term,5.644886276,10/3/2020 8:00
5284,2020-03-11,Medium Term,5.956035188,11/3/2020 8:00
5285,2020-03-12,Medium Term,4.540304812,12/3/2020 8:00
5286,2020-03-13,Medium Term,7.003528457,13/3/2020 8:00
5287,2020-03-16,Medium Term,6.305615892,16/3/2020 8:00
5288,2020-03-17,Medium Term,6.824298318,17/3/2020 8:00
5289,2020-03-18,Medium Term,6.555155006,18/3/2020 8:00
5290,2020-03-19,Medium Term,6.633606641,19/3/2020 8:00
5291,2020-03-20,Medium Term,6.806883565,20/3/2020 8:00
5292,2020-03-23,Medium Term,6.513311682,23/3/2020 8:00
5293,2020-03-24,Medium Term,6.946230638,24/3/2020 8:00
5294,2020-03-25,Medium Term,8.314494766,25/3/2020 8:00
5295,2020-03-26,Medium Term,10.49052877,26/3/2020 8:00
5296,2020-03-27,Medium Term,8.50605012,27/3/2020 8:00
5297,2020-03-30,Medium Term,7.867743581,30/3/2020 8:00
5298,2020-03-31,Medium Term,8.099045678,31/3/2020 8:00
5299,2020-04-01,Medium Term,8.092352303,1/4/2020 8:00
5300,2020-04-02,Medium Term,8.210438663,2/4/2020 8:00
5301,2020-04-03,Medium Term,8.427919241,3/4/2020 8:00
5302,2020-04-06,Medium Term,8.23647516,6/4/2020 8:00
5303,2020-04-07,Medium Term,8.381256795,7/4/2020 8:00
5304,2020-04-08,Medium Term,7.98229354,8/4/2020 8:00
5305,2020-04-09,Medium Term,8.471610349,9/4/2020 8:00
5306,2020-04-10,Medium Term,8.626938698,10/4/2020 8:00
5307,2020-04-13,Medium Term,8.467054393,13/4/2020 8:00
5308,2020-04-14,Medium Term,8.364689359,14/4/2020 8:00
5309,2020-04-15,Medium Term,8.678940661,15/4/2020 8:00
5310,2020-04-16,Medium Term,8.84248613,16/4/2020 8:00
5311,2020-04-17,Medium Term,8.70714266,17/4/2020 8:00
5312,2020-04-20,Medium Term,8.718082755,20/4/2020 8:00
5313,2020-04-21,Medium Term,8.593250783,21/4/2020 8:00
5314,2020-04-22,Medium Term,8.693321329,22/4/2020 8:00
5315,2020-04-23,Medium Term,8.752429423,23/4/2020 8:00
5316,2020-04-24,Medium Term,8.930843253,24/4/2020 8:00
5317,2020-04-27,Medium Term,8.548214789,27/4/2020 8:00
5318,2020-04-28,Medium Term,8.733161574,28/4/2020 8:00
5319,2020-04-29,Medium Term,7.905047113,29/4/2020 8:00
5320,2020-04-30,Medium Term,8.00272989,30/4/2020 8:00
5321,2020-05-01,Medium Term,7.767887626,1/5/2020 8:00
5322,2020-05-04,Medium Term,8.418701473,4/5/2020 8:00
5323,2020-05-05,Medium Term,8.082803371,5/5/2020 8:00
5324,2020-05-06,Medium Term,8.033154021,6/5/2020 8:00
5325,2020-05-07,Medium Term,8.010982943,7/5/2020 8:00
5326,2020-05-08,Medium Term,7.982955862,8/5/2020 8:00
5327,2020-05-11,Medium Term,7.841322301,11/5/2020 8:00
5328,2020-05-12,Medium Term,7.90324192,12/5/2020 8:00
5329,2020-05-13,Medium Term,7.766419531,13/5/2020 8:00
5330,2020-05-14,Medium Term,7.673631217,14/5/2020 8:00
5331,2020-05-15,Medium Term,7.292771642,15/5/2020 8:00
5332,2020-05-18,Medium Term,7.33183546,18/5/2020 8:00
5333,2020-05-19,Medium Term,7.334346537,19/5/2020 8:00
5334,2020-05-20,Medium Term,7.154416985,20/5/2020 8:00
5335,2020-05-21,Medium Term,6.783499536,21/5/2020 8:00
5336,2020-05-22,Medium Term,6.470111258,22/5/2020 8:00
5337,2020-05-26,Medium Term,6.373277228,26/5/2020 8:00
5338,2020-05-27,Medium Term,6.291130796,27/5/2020 8:00
5339,2020-05-28,Medium Term,6.325781785,28/5/2020 8:00
5340,2020-05-29,Medium Term,6.3676797,29/5/2020 8:00
5341,2020-06-01,Medium Term,6.302589492,1/6/2020 8:00
5342,2020-06-02,Medium Term,6.419250076,2/6/2020 8:00
5343,2020-06-03,Medium Term,6.463734399,3/6/2020 8:00
5344,2020-06-04,Medium Term,6.479700548,4/6/2020 8:00
5345,2020-06-05,Medium Term,6.609980124,5/6/2020 8:00
5346,2020-06-08,Medium Term,6.570359532,8/6/2020 8:00
5347,2020-06-09,Medium Term,6.454787125,9/6/2020 8:00
5348,2020-06-10,Medium Term,6.773247246,10/6/2020 8:00
5349,2020-06-11,Medium Term,6.711342821,11/6/2020 8:00
5350,2020-06-12,Medium Term,6.89006211,12/6/2020 8:00
5351,2020-06-15,Medium Term,6.762137255,15/6/2020 8:00
5352,2020-06-16,Medium Term,6.700245335,16/6/2020 8:00
5353,2020-06-17,Medium Term,6.608221984,17/6/2020 8:00
5354,2020-06-18,Medium Term,6.462319257,18/6/2020 8:00
5355,2020-06-19,Medium Term,6.552879971,19/6/2020 8:00
5356,2020-06-22,Medium Term,6.603685896,22/6/2020 8:00
